,Asset Name,Asset Type,Asset Address,Asset Size SQF,Asset Date Built,2023 FCI Rating,Year_Built,dry_days_hxmax40_mean,freeze_thaw_mean,ice_days_mean,max_temp_mean_mean,minimum_temp_mean_mean,tg_mean_6_mean,total_precipitation_mean,wet_days_plus20mm_mean,WARD
472,Winona Park - Storage,Park Facilities - Maintenance & Storage,1328 Barton St. E.,630.0,1968-01-02,0.0,1968.0,1.4736842105263157,58.98245614035088,46.078947368421055,13.436666666666666,4.508596491228071,8.973684210526315,825.1373684210527,6.7368421052631575,4
473,WINONA SCOUT HALL,Park Facilities - Public Use,1328 BARTON STREET ,2142.0,1973-01-02,0.0592087357595421,1973.0,1.4038461538461535,55.125,43.05769230769231,13.655769230769229,5.058269230769231,9.210384615384616,821.9411538461538,6.634615384615385,10
474,WINONA SENIORS CLUB,Senior Centres,1239 HIGHWAY 8,3911.0,1986-01-02,0.1936123451334806,1986.0,1.7692307692307692,53.92307692307692,40.97435897435897,13.91025641025641,5.323846153846154,9.47307692307692,827.5069230769229,6.756410256410256,10
475,WOODBURN / CENTENNIAL HALL (H),Community Centres,1062 GOLF CLUB ROAD,2520.0,1898-01-01,0.0427969321380627,1898.0,0.7466666666666667,60.59333333333333,49.68666666666667,13.080933333333334,4.212533333333333,8.645733333333334,841.4457333333335,6.413333333333333,11
476,WOODBURN BALL PARK (EDWARDS MEMORIAL PARK) CONCESSION,Park Facilities - Public Use,1040 GOLF CLUB ROAD,1120.0,1976-01-02,0.0836748042587927,1976.0,1.1224489795918366,59.12244897959184,47.16326530612245,13.39510204081633,4.539999999999999,8.968775510204082,846.8699999999999,6.653061224489796,11
477,WOODLAND CEMETERY (F),Cemeteries,700 SPRING GARDENS ROAD,6616.0,1985-01-02,0.3316920918848498,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
478,WOODLAND CEMETERY BACK SHOP,Cemeteries,700 SPRING GARDENS ROAD,600.0,1925-05-25,0.0,1925.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666668,4.297066666666666,8.8848,806.5114666666668,6.673333333333333,1
479,WOODLAND CEMETERY EQUIPMENT STORAGE,Cemeteries,700 SPRING GARDENS ROAD,1200.0,1923-04-02,0.1367876932949931,1923.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666668,4.297066666666666,8.8848,806.5114666666668,6.673333333333333,1
480,WOODLAND CEMETERY SOIL STORAGE,Cemeteries,700 SPRING GARDENS ROAD,600.0,2021-11-08,0.0,2021.0,4.0,54.125,33.25,14.855,5.7875,10.27,812.36,7.375,1
481,Woodlands Park - Concession / Washrooms,Park Facilities - Public Use,501 Barton St. E.,2495.0,1966-01-02,0.0133052143853788,1966.0,1.0847457627118644,60.69491525423729,44.52542372881356,13.627118644067796,4.455423728813559,9.040169491525424,809.6518644067796,6.762711864406779,3
482,Woodward Park - Washroom / Sun Shelter,Park Facilities - Public Use,589 Woodward Ave.,667.0,1999-01-02,0.0,1999.0,2.0384615384615383,53.63461538461539,35.73076923076923,14.361923076923077,5.660384615384615,9.668076923076924,806.3792307692308,7.153846153846154,4
483,WOOLVERTON PARK - PAVILION,Park Facilities - Public Use,90 CHARLTON AVENUE EAST,366.0,2014-01-02,0.0035795729848836,2014.0,3.1818181818181817,58.36363636363637,39.13636363636363,14.293636363636365,5.144545454545455,9.703636363636363,848.8472727272728,7.409090909090909,2
